0.305376312,0.022406416
0.305873187,0.021783931
0.306804662,0.020580301
0.307770057,0.019303266
0.308763807,0.017954681
0.309785912,0.016539051
0.310826302,0.015059821
0.311887362,0.013519641
0.312966442,0.011921691
0.314058507,0.010269151
0.315161172,0.008564936
0.316271257,0.006812756
0.317386642,0.005016586
0.318502027,0.003177751
0.319617412,0.001299961
0.320727497,-0.000611484
0.321830162,-0.002555259
0.322922227,-0.004528449
0.324001307,-0.006527874
0.325065017,-0.008549294
0.326107792,-0.010590059
0.327130162,-0.012646194
0.328123912,-0.014715579
0.329091692,-0.016793709
0.330028467,-0.018877404
0.330928937,-0.020966134
0.331793367,-0.023054334
0.332616457,-0.025138029
0.333395292,-0.027216424
0.334127752,-0.029284219
0.334810922,-0.031339294
0.335442417,-0.033378734
0.336019322,-0.035398829
0.336539517,-0.037395604
0.336995052,-0.039366409
0.337388312,-0.041308594
0.337711877,-0.043218714
0.337965482,-0.045094119
0.338146742,-0.046930304
0.338252742,-0.048723824
0.338276062,-0.050473354
0.338219087,-0.052174124
0.338076782,-0.053822424
0.337846497,-0.055418254
0.337522932,-0.056954194
0.337106352,-0.058429449
0.336593842,-0.059839779
0.335980632,-0.061183329
0.335261157,-0.062456389
0.334438332,-0.063654984
0.333503942,-0.064775404
0.332455867,-0.065816059
0.331296492,-0.066773504
0.330015482,-0.067643234
0.328615487,-0.068424984
0.327088557,-0.069110804
0.325437607,-0.069700694
0.323654422,-0.070192534
0.321736882,-0.070581024
0.319684722,-0.070862984
0.317492642,-0.071033909
0.315158522,-0.071095919
0.312679182,-0.071038944
0.310049852,-0.070862984
