-0.304627188,0.022407741
-0.305125388,0.021783931
-0.306058453,0.020580301
-0.307023583,0.019303266
-0.308017333,0.017954681
-0.309038378,0.016539051
-0.310080093,0.015059821
-0.311142213,0.013519641
-0.312220233,0.011921691
-0.313312298,0.010269151
-0.314414698,0.008564936
-0.315525048,0.006812756
-0.316640433,0.005016586
-0.317755553,0.003177751
-0.318870938,0.001299961
-0.319981288,-0.000611484
-0.321083688,-0.002555259
-0.322177078,-0.004528449
-0.323254833,-0.006527874
-0.324318543,-0.008549294
-0.325361583,-0.010590059
-0.326382363,-0.012646194
-0.327378763,-0.014715579
-0.328345218,-0.016793709
-0.329280933,-0.018877404
-0.330181403,-0.020966134
-0.331045833,-0.023054334
-0.331868658,-0.025138029
-0.332649083,-0.027216424
-0.333381278,-0.029284219
-0.334065773,-0.031339294
-0.334697268,-0.033378734
-0.335273113,-0.035398829
-0.335791983,-0.037395604
-0.336248843,-0.039366409
-0.336640778,-0.041308594
-0.336965668,-0.043218714
-0.337219273,-0.045094119
-0.337400268,-0.046930304
-0.337505208,-0.048723824
-0.337529853,-0.050473354
-0.337472878,-0.052174124
-0.337330573,-0.053822424
-0.337100288,-0.055418254
-0.336778048,-0.056954194
-0.336360143,-0.058429449
-0.335847633,-0.059839779
-0.335233098,-0.061183329
-0.334514948,-0.062456389
-0.333690533,-0.063654984
-0.332757733,-0.064775404
-0.331710983,-0.065816059
-0.330548958,-0.066773504
-0.329269273,-0.067643234
-0.327869278,-0.068424984
-0.326343673,-0.069110804
-0.324689808,-0.069700694
-0.322908213,-0.070192534
-0.320991733,-0.070581024
-0.318938248,-0.070862984
-0.316746433,-0.071033909
-0.314412048,-0.071095919
-0.311931648,-0.071038944
-0.309303643,-0.070862984
