-0.051887148,0.404574046
-0.050338488,0.406502186
-0.048789563,0.408430591
-0.047201948,0.410366416
-0.045622018,0.412268586
-0.044029103,0.414155386
-0.042425853,0.416026816
-0.040788948,0.417921301
-0.039165028,0.419779481
-0.037525738,0.421622291
-0.035875848,0.423444431
-0.034214563,0.425261006
-0.032545328,0.427072811
-0.030836078,0.428902901
-0.029112518,0.430714441
-0.027418638,0.432492591
-0.025693753,0.434244771
-0.023971518,0.435999336
-0.022232588,0.437736146
-0.020449403,0.439490976
-0.018669133,0.441237856
-0.016884623,0.442940746
-0.015106738,0.444633566
-0.013308183,0.446308101
-0.010739803,0.448608831
-0.009060233,0.449802126
-0.006816478,0.451008141
-0.004521048,0.451755971
-0.002261923,0.452356726
1.42E-05,0.452656971
0.000733372,0.452656971
0.003008132,0.452356726
0.005267257,0.451755971
0.007562952,0.451008141
0.009806442,0.449802126
0.011486012,0.448608831
0.014055982,0.446308101
0.015851887,0.444633566
0.017632422,0.442940746
0.019415342,0.441237856
0.021195877,0.439490976
0.022978797,0.437736146
0.024717992,0.435999336
0.026441552,0.434244771
0.028165112,0.432492591
0.029857402,0.430714441
0.031580962,0.428902901
0.033291537,0.427072811
0.034960772,0.425261006
0.036622322,0.423444431
0.038273272,0.421622291
0.039911502,0.419779481
0.041534097,0.417921301
0.043172327,0.416026816
0.044774252,0.414155386
0.046368227,0.412268586
0.047946832,0.410366416
0.049535772,0.408430591
0.051083372,0.406502186
0.052633622,0.404574046
